date,time,code,pop_total,pop_man_0_9,pop_man_10_14,pop_man_15_19,pop_man_20_24,pop_man_25_29,pop_man_30_34,pop_man_35_39,pop_man_40_44,pop_man_45_49,pop_man_50_54,pop_man_55_59,pop_man_60_64,pop_man_65_69,pop_man_70_over,pop_woman_0_9,pop_woman_10_14,pop_woman_15_19,pop_woman_20_24,pop_woman_25_29,pop_woman_30_34,pop_woman_35_39,pop_woman_40_44,pop_woman_45_49,pop_woman_50_54,pop_woman_55_59,pop_woman_60_64,pop_woman_65_69,pop_woman_70_over
20181024,23,11110515,14466.2264,456.9664,291.1803,432.0005,423.6039,432.8314,413.5562,536.911,537.0793,699.5882,464.5855,497.4259,335.6798,195.8874,736.1324,415.5569,248.9899,401.0504,394.4174,469.4757,493.3109,663.9319,787.3187,812.7624,568.5246,504.7184,435.0725,470.0482,1347.6197
20181024,23,11110530,17633.6061,390.6053,173.6023,236.3075,811.2213,645.6629,775.3044,896.5819,807.9386,1045.3338,767.0589,557.6437,480.8275,332.2912,942.382,366.4366,196.3048,410.8351,470.7156,672.5659,752.3795,801.8034,678.022,692.2826,604.0146,654.6534,568.3592,370.2565,1532.2167
20181024,23,11110540,4985.602,66.6117,51.0403,277.945,257.5206,161.7543,173.593,200.1212,229.8038,260.0454,200.7784,122.3899,128.0961,125.7872,303.6688,81.5897,50.1193,118.7882,115.7524,113.9956,147.8893,208.9663,173.5236,166.0143,201.4078,205.1072,202.3318,150.2751,490.6855
20181024,23,11110550,13330.5549,275.6618,213.7444,377.6742,543.2474,400.8472,341.9448,375.3417,434.3559,464.3809,503.5039,530.3623,364.6838,282.8522,682.8602,260.8944,185.8168,516.1005,558.9909,354.1531,431.0024,521.4571,498.013,648.3632,642.4965,462.9798,590.9266,371.7076,1496.1934
20181024,23,11110560,22405.4449,620.2243,448.6284,657.7704,599.7786,611.9151,476.6352,594.291,692.5561,713.5108,795.8216,916.9537,744.4379,537.2839,1424.8455,704.0428,411.3507,708.4018,672.3991,474.3985,606.1815,776.3895,818.8306,1067.7075,958.4329,1117.6118,1012.7334,705.1165,2537.1959
20181024,23,11110570,9387.4136,346.9528,221.8881,455.7212,272.2536,248.6528,222.5939,274.366,320.6198,455.3986,294.0773,337.554,275.2259,202.1637,507.7813,370.9235,234.4693,315.6633,236.2231,259.5993,271.434,361.6346,375.0776,482.6374,319.2285,382.8111,283.5619,275.3922,783.5082
20181024,23,11110580,8381.4594,445.6884,177.296,205.3917,199.1445,207.3862,253.8137,313.1879,288.7876,401.6386,269.5749,310.8598,209.9147,165.5353,441.6996,329.9203,157.8528,216.8558,278.7824,330.6264,302.9641,345.3984,346.7874,376.3143,309.0956,289.4312,260.7442,214.8173,731.95
20181024,23,11110600,5365.3845,110.5583,78.041,151.4031,134.8374,154.5178,133.264,228.6963,266.4221,315.8338,224.5278,188.253,136.8313,129.3176,234.439,125.7318,71.5702,152.7229,153.2109,175.1039,198.6701,244.3581,235.1992,296.4798,237.6839,189.0414,173.9105,155.1866,469.5729
20181024,23,11110615,29907.1535,788.4555,248.4178,324.3102,1468.2014,2063.3993,1670.9476,1771.4578,1727.4622,1902.6337,1471.4012,1393.3862,1060.1742,689.1986,1565.6841,431.3414,211.5227,509.0703,1505.0095,1324.1137,972.1935,973.2597,735.6309,910.7797,733.0768,788.3387,801.6429,547.8626,1318.1826
20181024,23,11110630,11483.7346,146.6066,111.5959,310.9645,588.7735,528.2256,567.7551,485.673,507.2996,598.9846,587.6919,661.7837,369.0547,311.2102,632.6694,83.9011,87.7148,197.9907,446.2803,429.3621,246.8252,284.1434,274.7712,439.8596,448.9296,402.9717,386.5976,319.9425,1026.1567
20181024,23,11110640,16953.3369,300.2677,165.8936,296.4828,863.5463,1007.2394,688.204,665.5633,619.8216,521.0044,492.0884,570.9664,431.8697,352.4055,808.966,272.9137,187.1809,340.7118,1023.7456,1232.7903,832.2836,694.6454,553.0384,601.5149,524.8331,495.3946,548.1606,482.0796,1379.7242
20181024,23,11110650,36444.7748,603.8058,459.0562,1703.8671,3613.203,2453.1941,1200.428,1043.2857,957.9845,1217.3059,904.8968,814.4666,649.5505,468.2139,1255.134,654.7586,427.2711,1866.9716,4599.8634,1938.3171,1125.2953,949.2921,1005.1264,1217.8052,965.5336,881.9619,721.5888,682.1089,2064.4878
20181024,23,11110670,13354.7719,104.1677,72.3694,205.7087,420.6238,589.316,616.3198,681.1674,518.3001,585.0867,515.8846,550.7021,461.6734,329.4992,598.8113,129.7361,63.6883,182.346,423.2241,523.1928,462.1459,616.4247,614.2167,728.3043,654.0143,714.5098,630.9358,381.7532,980.65
