time,code,pop_total,pop_man_0_9,pop_man_10_14,pop_man_15_19,pop_man_20_24,pop_man_25_29,pop_man_30_34,pop_man_35_39,pop_man_40_44,pop_man_45_49,pop_man_50_54,pop_man_55_59,pop_man_60_64,pop_man_65_69,pop_man_70_over,pop_woman_0_9,pop_woman_10_14,pop_woman_15_19,pop_woman_20_24,pop_woman_25_29,pop_woman_30_34,pop_woman_35_39,pop_woman_40_44,pop_woman_45_49,pop_woman_50_54,pop_woman_55_59,pop_woman_60_64,pop_woman_65_69,pop_woman_70_over
23,11200580,17804.898975,798.277125,489.63845,363.280375,346.540875,365.31965,525.01105,758.36785,774.007675,811.63815,630.44445,600.986575,437.2501,395.77675,768.1286,643.92985,398.82685,387.19955,495.266675,506.8455,727.46245,904.64945,847.129075,864.100375,612.2058,739.878225,571.251475,515.867525,1525.6178
23,11200590,16734.16205,680.528475,375.6071,341.23105,350.00555,361.3879,586.676275,841.568425,698.1355,800.41075,487.17535,508.409625,493.150725,339.2568,668.1101,647.061925,296.5155,344.272925,430.19785,542.175425,803.9795,1099.5184,770.3568,701.691725,567.111,678.1303,659.003425,445.23725,1217.257025
23,11200615,29910.19925,1772.424225,574.005025,649.146175,792.448925,809.763325,1130.6968,1403.72805,1220.504375,1177.884825,924.079175,903.463975,783.376175,595.1435,1205.259375,1244.449125,473.8972,568.3734,760.641875,975.43175,1409.5939,1633.7669,1197.68295,1260.150525,981.80985,1172.791525,1166.332225,826.659825,2296.693175
23,11200620,9622.454925,466.7545,152.80265,171.044175,205.101975,290.8375,338.2612,495.041375,409.0482,391.45455,325.96555,319.75815,261.48735,185.27065,475.578225,326.01045,106.3579,150.71125,211.829875,305.418125,499.135125,557.1819,366.9992,400.9136,315.602075,372.6514,419.48655,344.2249,757.5259
23,11200645,30656.79675,1445.639875,400.646275,406.0934,615.3082,832.92855,1143.641475,1513.070575,1385.9714,1216.205875,870.412475,905.0527,819.09935,631.586675,1473.63505,1676.68315,532.953825,552.755925,769.9843,1058.18545,1614.383325,1795.00875,1443.583575,1186.397775,934.81655,1104.454175,1119.2979,929.3738,2279.627525
23,11200650,15979.389425,595.6843,286.707825,381.284575,464.50015,654.821625,694.324425,761.08715,627.48575,785.3549,678.937375,704.194975,533.3571,332.42035,587.5574,454.69965,233.32175,377.6415,532.926,666.827525,825.91785,609.806625,622.285925,693.724625,591.578575,670.95925,558.077625,298.332475,755.57235
23,11200660,17540.21465,525.509875,237.031125,341.265275,565.9104,920.72645,927.71145,876.929025,795.050025,780.152575,639.282075,654.607175,537.767,316.882175,706.614725,508.016325,228.701275,296.3563,672.27205,867.2159,909.4874,757.9442,636.125375,618.83415,534.529575,677.87085,615.2716,380.399275,1011.74995
23,11200670,19670.795375,627.447425,279.868,384.437125,548.52085,838.02155,887.49655,961.09965,755.1889,791.086275,900.195875,1079.97755,718.651025,438.6637,710.3637,528.626675,271.981775,373.046425,566.805375,738.71665,830.585875,749.440475,651.9753,746.7783,874.272475,903.5406,848.072575,550.26935,1115.66525
23,11200690,18430.47955,471.707025,156.8071,269.2077,600.1806,1019.143275,1000.6638,1087.0893,815.5925,853.64145,661.998125,845.295275,622.6529,463.44335,745.896825,490.79425,173.903375,278.09005,705.46885,1032.832625,972.6685,733.24825,576.991075,534.585725,583.6347,715.8812,556.172975,460.559675,1002.32875
23,11200720,11185.5099,256.6429,129.77945,167.63365,480.347525,599.2376,566.473275,583.8121,438.2717,446.156675,404.2075,462.533075,325.314875,231.544825,376.868875,346.807875,143.4388,173.711075,550.822275,555.84645,518.669625,504.8759,350.0665,411.705,407.53935,445.3234,428.47395,225.45765,653.948
23,11200790,20690.568375,413.24285,255.981125,355.487575,854.009925,1095.849375,915.8926,936.6276,840.4658,944.789025,833.708825,843.912025,707.222725,481.474125,975.319775,272.154575,179.488375,468.38255,937.62785,969.371175,870.801175,728.4885,629.073,852.305825,720.847825,795.07905,650.333475,545.57385,1617.057425
23,11215710,41767.034075,376.15285,173.6088,1162.50815,5154.5502,4037.269,2315.773275,1431.196525,1052.71425,1075.642675,881.536425,854.8688,593.043025,450.64485,922.80285,297.565125,138.188225,1443.942425,6258.775275,4018.3507,1932.595025,1106.4986,776.282175,854.340025,800.56975,843.87595,880.676325,547.8273,1385.23495
23,11215730,21511.153125,481.928475,201.7022,566.067475,1794.173525,1437.163575,1047.3707,971.593325,673.741725,695.758175,613.1977,656.72435,505.991825,328.460925,704.47795,366.6507,179.639175,631.92465,1730.4971,1360.9793,1123.48195,837.381025,621.6034,688.33695,640.3313,680.157275,618.241675,370.203675,983.373525
23,11215740,16764.2905,661.068175,232.54925,331.319875,485.669925,758.2745,857.227725,789.539175,606.108625,618.017025,568.390025,633.740925,496.982025,367.86045,670.128275,481.0562,189.374975,273.6581,605.856025,949.8415,983.96805,744.361625,586.320375,644.086025,648.090125,693.46915,534.24375,430.896175,922.192675
23,11215750,22222.174175,642.454,299.594675,570.415475,654.53535,1043.8843,1057.682825,1011.390325,835.558475,850.50145,810.36445,758.539025,524.904075,497.4902,823.65615,542.952175,268.425525,436.264425,848.03895,1253.531725,1158.407625,1176.120125,816.0828,852.88985,901.84605,901.648825,832.674125,598.4652,1253.85645
23,11215760,18189.954075,615.55755,304.384925,410.8829,497.586175,687.170375,762.5971,733.13145,555.3575,671.0814,745.285875,762.90485,549.59955,400.943875,832.337325,509.20845,247.100975,340.510325,558.3127,747.335375,790.670625,804.815975,603.302325,739.77745,795.406525,939.45605,714.43905,563.126225,1307.671525
23,11215770,33909.7669,1075.69215,525.219725,911.3197,887.260675,1232.41155,1283.906275,1278.775875,1174.63265,1246.95255,1246.2049,1360.30815,1032.929725,766.330275,1726.84335,986.174175,457.311775,839.99055,1106.5416,1278.137675,1434.8756,1385.75315,1239.649075,1364.4947,1520.716275,1522.23895,1378.501175,1102.480625,2544.1142
23,11215780,13192.794575,258.331,86.110475,260.60155,585.66885,777.700375,791.591825,685.05125,447.547775,430.434175,359.730275,333.6174,314.5824,222.150525,502.4521,344.78485,123.27485,294.1033,736.5027,916.19565,932.3501,574.3453,428.9494,450.204475,412.0465,429.2951,477.5514,300.44975,717.1714
23,11215810,40474.125225,1756.147475,1484.599275,1481.16605,1066.742175,1105.3659,948.472725,1130.99015,1658.5928,2125.1136,1481.824075,1375.53555,917.4524,644.1272,1516.629925,1909.34965,1599.37505,1503.9583,1260.839575,1083.160725,1086.6015,1695.042775,2229.41645,2337.3925,1602.517725,1298.620825,1058.067575,701.46045,2415.562525
23,11215820,30572.12775,663.0546,404.373275,918.8284,1703.817875,1502.15015,1312.32395,1308.6118,987.296625,1008.77455,872.936225,1052.11755,809.2714,526.78035,1054.954,609.053875,352.2965,880.40025,2228.812775,1750.4429,1475.597075,1293.378,1058.348925,1079.72085,1159.7502,1141.1163,956.141825,670.882925,1790.89475
23,11215830,25928.2777,920.30595,430.532525,567.8956,738.9548,1033.5029,1065.432225,1248.5584,980.46045,980.5226,878.468425,929.73185,864.25585,550.3935,1069.0012,847.68075,368.209525,538.47755,891.21415,1093.372475,1263.07355,1337.087075,1058.402925,1026.49435,948.0663,1166.228675,1035.526575,635.469375,1460.958225
23,11215840,24378.14055,943.62695,487.09885,690.261275,844.84945,836.950925,972.126575,1107.097425,941.776425,928.33005,737.139025,882.0935,746.338875,523.5644,1076.666125,901.93325,479.41245,516.770275,809.8158,905.188925,1036.134025,1153.384675,933.492375,945.933,995.6212,1073.433175,895.1381,566.305775,1447.65805
23,11215847,27272.425675,577.8994,242.490875,551.57875,1348.607525,1311.08735,1235.5611,1176.610075,962.63955,1155.4452,1117.49965,1205.823275,880.0822,488.54625,1006.6415,519.521325,254.057125,517.3561,1753.202025,1434.23615,1094.966775,1016.712925,855.297925,996.7383,1012.76625,1246.93525,959.844125,643.982775,1706.29535
23,11215850,26211.58595,659.696775,307.227175,544.9644,1036.62585,1569.8878,1285.582725,1161.4622,1009.475825,1098.84715,808.153225,870.244575,590.631975,436.508575,1123.401375,516.374,275.035725,575.3371,1212.6585,1539.818375,1479.053675,1082.8221,976.636475,1044.395875,964.564875,1006.439575,755.416225,687.719275,1592.6049
23,11215860,25896.173325,961.556575,531.56715,695.8923,619.676575,811.99525,904.326325,1067.139825,1038.34085,910.564925,859.12255,844.324475,693.568025,534.6272,1182.2924,1201.073125,697.268625,756.51915,733.022125,879.42285,1014.783925,1297.993,1016.044525,1151.630925,991.488375,1144.45775,947.461875,804.832025,1605.181275
23,11215870,35354.113025,1497.27435,814.35555,860.0838,1140.799925,1180.271675,1217.086475,1304.2382,1304.992825,1446.85355,1256.919575,1128.0039,1065.06995,608.551525,1490.739525,1482.46575,774.865825,912.99795,1227.139575,1302.992875,1361.2641,1429.92225,1517.924075,1722.0748,1345.977925,1520.114925,1313.311775,787.599025,2340.2217
